Year,District,Season,Rainfall_mm,Temperature_K,Area_hectare,N,P,K,Production_tonnes,Yield_tph,Crop
1998,MYSORE,Summer     ,1017.1177,299.3314654,13655,50,72,53,40058,2.933577444,Rice
1998,RAICHUR,Kharif     ,1014.591439,304.5750829,216,60,20,89,741,3.430555556,Maize
1998,RAICHUR,Summer     ,1014.838277,303.6234232,33,141,24,64,75,2.272727273,Maize
1998,RAICHUR,Kharif     ,1016.761519,303.0308125,66264,106,46,77,225260,3.399432573,Rice
1998,RAICHUR,Summer     ,1015.407129,304.6917952,51083,138,35,70,170193,3.331695476,Rice
1998,SHIMOGA,Kharif     ,1015.201956,300.9065868,8268,99,25,53,32073,3.879172714,Maize
1998,SHIMOGA,Rabi       ,1016.929254,300.38863,1,72,59,63,2,2,Maize
1998,SHIMOGA,Summer     ,1017.569697,301.5029976,26,80,32,34,59,2.269230769,Maize
1998,SHIMOGA,Kharif     ,1016.089514,301.5000473,8654,143,67,97,12441,1.437601109,Ragi
1998,SHIMOGA,Summer     ,1015.557525,299.7904516,48,91,54,89,108,2.25,Ragi
1998,SHIMOGA,Kharif     ,1015.816656,301.5639297,136875,148,38,69,315137,2.302370776,Rice
1998,SHIMOGA,Summer     ,1015.295002,300.211389,21758,56,31,51,68480,3.147348102,Rice
1998,TUMKUR,Kharif     ,1016.06817,301.0020963,5889,65,35,86,15450,2.623535405,Maize
1998,TUMKUR,Rabi       ,1016.661141,302.4840495,220,139,78,22,444,2.018181818,Maize
1998,TUMKUR,Summer     ,1015.199788,302.0484975,110,109,62,93,250,2.272727273,Maize
1998,TUMKUR,Kharif     ,1014.671962,301.0356501,205777,51,29,70,294692,1.432093966,Ragi
1998,TUMKUR,Rabi       ,1017.892737,302.1320083,152,50,44,86,221,1.453947368,Ragi
1998,TUMKUR,Summer     ,1016.848036,302.2647731,639,97,39,95,1437,2.248826291,Ragi
1998,TUMKUR,Kharif     ,1017.826655,302.2206777,29765,61,50,67,81706,2.745036116,Rice
1998,TUMKUR,Rabi       ,1016.08985,302.5565997,1301,118,23,36,2828,2.173712529,Rice
1998,TUMKUR,Summer     ,1017.151409,301.9429094,16382,86,63,26,52369,3.196740325,Rice
1998,UDUPI,Kharif     ,1017.796441,303.2355684,54300,81,42,32,94221,1.73519337,Rice
1998,UDUPI,Rabi       ,1014.403868,303.6156714,13680,58,21,85,24573,1.79627193,Rice
1998,UDUPI,Summer     ,1015.650802,303.9475873,1618,148,75,23,3312,2.04697157,Rice
1998,UTTAR KANNAD,Kharif     ,1017.876822,296.4553137,45,68,41,29,92,2.044444444,Maize
1998,UTTAR KANNAD,Rabi       ,1014.507573,297.6144109,2,97,70,36,2,1,Maize
1998,UTTAR KANNAD,Kharif     ,1017.045658,296.6700446,87,129,76,71,96,1.103448276,Ragi
1998,UTTAR KANNAD,Rabi       ,1015.58796,298.2224594,20,52,56,25,16,0.8,Ragi
1998,UTTAR KANNAD,Summer     ,1016.079737,297.6632976,2,69,27,88,4,2,Ragi
1998,UTTAR KANNAD,Kharif     ,1015.440859,296.9293376,84624,73,26,93,146655,1.733019002,Rice
1998,UTTAR KANNAD,Rabi       ,1015.61031,296.2925539,2486,103,33,28,4738,1.905872888,Rice
1998,UTTAR KANNAD,Summer     ,1017.564299,298.2315177,2758,82,75,96,5646,2.047135606,Rice
1999,BAGALKOT,Kharif     ,1014.201401,302.4508446,30462,73,74,40,101371,3.327785438,Maize
1999,BAGALKOT,Rabi       ,1014.11477,303.3094643,15401,124,22,43,41391,2.687552756,Maize
1999,BAGALKOT,Summer     ,1014.45496,301.8975506,416,121,69,23,760,1.826923077,Maize
1999,BAGALKOT,Kharif     ,1017.841908,302.7817164,128,85,35,43,202,1.578125,Rice
1999,BANGALORE RURAL,Kharif     ,1015.523729,300.6940225,5099,87,74,78,15076,2.956658168,Maize
1999,BANGALORE RURAL,Rabi       ,1014.249862,300.6092056,61,133,38,22,149,2.442622951,Maize
1999,BANGALORE RURAL,Summer     ,1014.098792,300.74072,193,148,70,87,353,1.829015544,Maize
1999,BANGALORE RURAL,Kharif     ,1017.362001,299.3343401,147095,138,37,59,302839,2.058798736,Ragi
1999,BANGALORE RURAL,Rabi       ,1015.226262,299.3088863,432,148,71,67,560,1.296296296,Ragi
1999,BANGALORE RURAL,Summer     ,1016.083797,301.1059134,2431,74,35,73,4859,1.99876594,Ragi
1999,BANGALORE RURAL,Kharif     ,1014.519644,300.2535175,11541,142,27,54,32410,2.808248852,Rice
1999,BANGALORE RURAL,Rabi       ,1016.028689,299.8650207,812,67,79,75,1729,2.129310345,Rice
1999,BANGALORE RURAL,Summer     ,1014.132099,299.8715843,7949,131,52,59,21764,2.73795446,Rice
1999,BELGAUM,Kharif     ,1015.770477,299.1933989,77884,115,68,96,224182,2.878408916,Maize
1999,BELGAUM,Rabi       ,1017.583207,299.5987437,35256,103,31,87,77615,2.201469253,Maize
1999,BELGAUM,Summer     ,1014.285505,300.0659357,4068,84,72,65,7244,1.78072763,Maize
1999,BELGAUM,Kharif     ,1016.800466,299.7536807,2296,129,30,97,1509,0.657229965,Ragi
1999,BELGAUM,Kharif     ,1017.321675,299.9110925,63427,110,24,32,119657,1.886530973,Rice
1999,BELGAUM,Summer     ,1016.763675,298.631706,23,90,46,46,32,1.391304348,Rice
1999,BELLARY,Kharif     ,1015.803951,305.0713875,43028,149,31,25,139783,3.248652041,Maize
1999,BELLARY,Rabi       ,1015.976822,303.3918067,1513,82,36,36,3647,2.410442829,Maize
1999,BELLARY,Summer     ,1017.127464,304.5325313,591,117,25,55,1080,1.827411168,Maize
1999,BELLARY,Kharif     ,1014.302944,303.8163685,5501,82,52,21,4146,0.753681149,Ragi
1999,BELLARY,Rabi       ,1014.752339,303.688487,29,63,24,96,29,1,Ragi
1999,BELLARY,Summer     ,1014.580218,303.952508,8,70,76,71,16,2,Ragi
1999,BELLARY,Kharif     ,1015.000568,303.4514767,47915,97,47,85,162081,3.382677658,Rice
1999,BELLARY,Summer     ,1015.729567,304.2371174,31432,69,33,71,94717,3.013393993,Rice
1999,BENGALURU URBAN,Kharif     ,1014.530768,301.9366157,1253,57,24,62,3806,3.037509976,Maize
1999,BENGALURU URBAN,Rabi       ,1015.715232,302.9873543,23,56,73,41,56,2.434782609,Maize
1999,BENGALURU URBAN,Summer     ,1014.965496,301.117685,2651,116,75,74,4845,1.827612222,Maize
1999,BENGALURU URBAN,Kharif     ,1016.538442,303.0163697,45404,66,78,86,124107,2.733393534,Ragi
1999,BENGALURU URBAN,Rabi       ,1016.362084,302.9066214,327,82,52,79,424,1.296636086,Ragi
1999,BENGALURU URBAN,Summer     ,1017.428865,301.0749527,408,97,69,77,816,2,Ragi
1999,BENGALURU URBAN,Kharif     ,1016.755145,302.3448239,4551,125,67,31,10649,2.339925291,Rice
1999,BENGALURU URBAN,Rabi       ,1014.601691,301.3809254,12,108,60,88,26,2.166666667,Rice
1999,BENGALURU URBAN,Summer     ,1015.21751,301.2696602,2350,135,38,58,7289,3.101702128,Rice
1999,BIDAR,Kharif     ,1016.31476,300.722785,511,71,41,32,1152,2.254403131,Maize
1999,BIDAR,Rabi       ,1017.487007,301.1835074,47,79,24,60,99,2.106382979,Maize
1999,BIDAR,Summer     ,1014.239897,300.9333301,47,87,78,76,69,1.468085106,Maize
1999,BIDAR,Kharif     ,1017.96341,300.6400224,10023,100,21,72,8373,0.835378629,Rice
1999,BIDAR,Summer     ,1014.146576,299.7299865,5,103,49,31,7,1.4,Rice
1999,BIJAPUR,Kharif     ,1016.63192,302.0002914,10145,57,66,32,25550,2.518482011,Maize
1999,BIJAPUR,Rabi       ,1014.137588,300.4404146,5473,76,58,93,14709,2.687557098,Maize
1999,BIJAPUR,Summer     ,1017.514484,301.8011124,1283,76,23,76,2345,1.827747467,Maize
1999,BIJAPUR,Kharif     ,1015.143534,300.6377127,365,147,52,59,506,1.38630137,Rice
1999,CHAMARAJANAGAR,Kharif     ,1014.22764,295.3844443,9242,70,32,99,18623,2.015040035,Maize
1999,CHAMARAJANAGAR,Rabi       ,1016.884439,295.1620661,2932,79,39,64,7175,2.447135061,Maize
1999,CHAMARAJANAGAR,Summer     ,1015.425006,295.2146583,328,146,73,54,600,1.829268293,Maize
1999,CHAMARAJANAGAR,Kharif     ,1015.907895,296.2855937,12758,77,26,22,16180,1.26822386,Ragi
1999,CHAMARAJANAGAR,Rabi       ,1015.911465,294.3042902,1279,113,34,24,1657,1.295543393,Ragi
1999,CHAMARAJANAGAR,Summer     ,1016.323454,294.4731683,1728,146,42,30,2894,1.674768519,Ragi
1999,CHAMARAJANAGAR,Kharif     ,1017.916503,294.3033659,13892,118,33,90,41532,2.989634322,Rice
1999,CHAMARAJANAGAR,Rabi       ,1017.108418,294.3740897,12,110,42,75,26,2.166666667,Rice
1999,CHAMARAJANAGAR,Summer     ,1016.438557,295.7470225,1435,97,38,29,4451,3.10174216,Rice
1999,CHIKMAGALUR,Kharif     ,1015.745079,297.8099536,212,68,73,53,489,2.306603774,Maize
1999,CHIKMAGALUR,Kharif     ,1014.608341,296.6340226,55909,53,48,86,89066,1.593052997,Ragi
1999,CHIKMAGALUR,Kharif     ,1016.526586,298.1116291,48320,84,75,91,114524,2.370115894,Rice
1999,CHIKMAGALUR,Summer     ,1014.990386,296.5045202,4880,113,39,50,14836,3.040163934,Rice
1999,CHITRADURGA,Kharif     ,1017.562,301.8336651,47109,98,48,94,98319,2.087053429,Maize
1999,CHITRADURGA,Rabi       ,1016.556149,302.2078132,663,66,43,90,1622,2.446455505,Maize
1999,CHITRADURGA,Summer     ,1014.478055,301.5107363,268,93,37,85,490,1.828358209,Maize
1999,CHITRADURGA,Kharif     ,1015.374516,302.0952122,59772,141,29,89,79814,1.335307502,Ragi
1999,CHITRADURGA,Rabi       ,1016.167348,301.6335324,28,79,60,60,35,1.25,Ragi
1999,CHITRADURGA,Summer     ,1015.381005,301.1568377,989,142,76,82,1894,1.915065723,Ragi
1999,CHITRADURGA,Kharif     ,1017.463122,302.3617474,6229,95,27,51,14509,2.329266335,Rice
1999,CHITRADURGA,Rabi       ,1015.05812,302.5200819,747,55,45,39,1539,2.060240964,Rice
1999,CHITRADURGA,Summer     ,1017.064346,301.7646552,6275,148,48,76,16774,2.67314741,Rice
1999,DAKSHIN KANNAD,Kharif     ,1015.927027,300.5055342,38291,86,29,69,77076,2.012901204,Rice
1999,DAKSHIN KANNAD,Rabi       ,1017.809026,299.4248953,24957,73,36,99,53109,2.128020195,Rice
1999,DAKSHIN KANNAD,Summer     ,1017.464805,300.8827736,2955,142,21,44,5972,2.020981387,Rice
1999,DAVANGERE,Kharif     ,1017.718374,301.3576859,128375,95,25,31,267908,2.086917235,Maize
1999,DAVANGERE,Rabi       ,1016.747479,300.8825567,350,102,77,90,816,2.331428571,Maize
1999,DAVANGERE,Summer     ,1017.552836,300.6705991,434,144,24,58,793,1.82718894,Maize
1999,DAVANGERE,Kharif     ,1014.772422,301.5515751,37553,148,47,36,44756,1.19180891,Ragi
1999,DAVANGERE,Summer     ,1016.060741,302.1728006,94,109,60,64,188,2,Ragi
1999,DAVANGERE,Kharif     ,1016.727224,300.7872533,67236,146,24,30,221562,3.295288238,Rice
1999,DAVANGERE,Rabi       ,1015.507241,300.8605999,229,112,37,89,488,2.131004367,Rice
1999,DAVANGERE,Summer     ,1017.127748,300.9596928,52272,134,45,42,176784,3.382001837,Rice
1999,DHARWAD,Kharif     ,1014.877452,299.2648601,18900,81,39,89,52972,2.802751323,Maize
1999,DHARWAD,Rabi       ,1015.675641,298.9745585,56,136,60,57,131,2.339285714,Maize
1999,DHARWAD,Summer     ,1017.406286,298.899238,15,82,68,21,26,1.733333333,Maize
1999,DHARWAD,Kharif     ,1017.170052,300.7538522,245,116,46,98,159,0.648979592,Ragi
1999,DHARWAD,Kharif     ,1016.031226,299.429523,39458,67,68,91,37985,0.962669167,Rice
1999,DHARWAD,Summer     ,1017.842332,299.5755346,839,74,31,56,2594,3.091775924,Rice
1999,GADAG,Kharif     ,1014.097714,301.3860975,17179,144,26,68,52200,3.038593632,Maize
1999,GADAG,Rabi       ,1014.808876,301.4197599,958,103,78,71,2321,2.422755741,Maize
1999,GADAG,Summer     ,1016.398192,300.3494573,83,107,22,52,152,1.831325301,Maize
1999,GADAG,Kharif     ,1016.309879,301.3889456,26,116,29,41,36,1.384615385,Ragi
1999,GADAG,Kharif     ,1016.064641,300.9631785,816,95,53,24,1882,2.306372549,Rice
1999,GADAG,Summer     ,1016.852401,301.8522922,328,73,44,37,961,2.929878049,Rice
1999,GULBARGA,Kharif     ,1016.096186,301.6068499,1733,81,54,57,4271,2.464512406,Maize
1999,GULBARGA,Rabi       ,1014.317798,301.4227522,183,96,35,56,448,2.448087432,Maize
1999,GULBARGA,Summer     ,1016.855145,301.1145398,290,135,21,83,530,1.827586207,Maize
1999,GULBARGA,Kharif     ,1017.29704,301.9939956,7,72,79,29,5,0.714285714,Ragi
1999,GULBARGA,Kharif     ,1015.720677,301.3837316,10705,115,43,98,16115,1.505371322,Rice
1999,GULBARGA,Rabi       ,1017.694064,300.3779376,1847,76,29,61,3867,2.093665403,Rice
1999,GULBARGA,Summer     ,1015.633042,301.1509199,7462,51,57,67,23145,3.101715358,Rice
1999,HASSAN,Kharif     ,1015.834929,297.2887896,9475,139,41,63,44007,4.644538259,Maize
1999,HASSAN,Rabi       ,1017.41962,297.4813209,1639,66,45,35,3893,2.375228798,Maize
1999,HASSAN,Summer     ,1016.440224,298.4472358,200,82,62,73,366,1.83,Maize
1999,HASSAN,Kharif     ,1014.997129,298.4106418,97148,58,74,54,138813,1.428881706,Ragi
1999,HASSAN,Rabi       ,1015.535464,297.8088084,19251,92,58,47,16956,0.880785414,Ragi
1999,HASSAN,Summer     ,1017.531119,298.6007438,649,97,46,21,1297,1.998459168,Ragi
1999,HASSAN,Kharif     ,1014.837552,298.0445515,54588,88,48,32,153597,2.813750275,Rice
1999,HASSAN,Rabi       ,1017.669239,297.4347617,3189,142,66,60,6383,2.00156789,Rice
1999,HASSAN,Summer     ,1017.492783,297.0301177,9635,91,57,99,23954,2.486144266,Rice
1999,HAVERI,Kharif     ,1015.469344,299.4136788,65394,75,39,78,205231,3.138376609,Maize
1999,HAVERI,Rabi       ,1014.475319,299.9924098,1679,148,46,88,3889,2.316259678,Maize
1999,HAVERI,Summer     ,1017.290817,300.6254671,511,99,60,72,903,1.767123288,Maize
1999,HAVERI,Kharif     ,1015.707483,299.7177913,3748,74,73,64,2576,0.687299893,Ragi
1999,HAVERI,Kharif     ,1017.773178,300.4322036,53741,73,39,39,89761,1.670251763,Rice
1999,HAVERI,Summer     ,1017.220606,300.9200844,1931,62,63,43,4822,2.497151735,Rice
1999,KODAGU,Kharif     ,1017.528284,306.9852833,1506,109,38,80,3477,2.30876494,Maize
1999,KODAGU,Kharif     ,1014.535543,306.5681114,203,56,39,77,263,1.295566502,Ragi
1999,KODAGU,Kharif     ,1016.663913,306.0116082,36166,106,54,46,83189,2.300199082,Rice
1999,KODAGU,Rabi       ,1017.041196,306.3706557,25,85,66,45,53,2.12,Rice
1999,KODAGU,Summer     ,1017.407049,306.0295296,250,94,21,26,750,3,Rice
1999,KOLAR,Kharif     ,1014.866823,300.7038042,13183,69,49,61,32078,2.433285292,Maize
1999,KOLAR,Rabi       ,1017.10013,302.3459213,202,114,72,66,494,2.445544554,Maize
1999,KOLAR,Summer     ,1017.159646,302.1233609,444,57,53,72,812,1.828828829,Maize
1999,KOLAR,Kharif     ,1016.835559,300.9816764,90091,65,41,78,127105,1.41085125,Ragi
1999,KOLAR,Rabi       ,1017.014422,301.3188921,108,63,22,57,140,1.296296296,Ragi
1999,KOLAR,Summer     ,1014.375673,301.3738033,858,125,25,88,1715,1.998834499,Ragi
1999,KOLAR,Kharif     ,1014.865732,301.5605415,7917,136,34,72,16842,2.127320955,Rice
1999,KOLAR,Summer     ,1016.047291,301.4788545,2079,64,46,34,4191,2.015873016,Rice
1999,KOPPAL,Kharif     ,1014.230284,301.6610948,10064,141,29,45,28185,2.800576312,Maize
1999,KOPPAL,Rabi       ,1015.143485,302.5791323,755,147,28,67,1848,2.447682119,Maize
1999,KOPPAL,Summer     ,1016.256413,302.2491014,647,115,52,38,1183,1.828438949,Maize
1999,KOPPAL,Kharif     ,1015.38194,303.333658,36461,81,51,28,131751,3.613477414,Rice
1999,KOPPAL,Summer     ,1014.402293,302.0142521,37115,136,67,83,128590,3.464636939,Rice
1999,MANDYA,Kharif     ,1014.316556,299.3802586,45,112,25,73,127,2.822222222,Maize
1999,MANDYA,Kharif     ,1017.022835,299.9015286,60099,135,60,70,98795,1.643870946,Ragi
1999,MANDYA,Rabi       ,1016.866843,299.0483452,4831,100,78,58,5933,1.228110122,Ragi
1999,MANDYA,Summer     ,1015.916151,299.9121261,2823,74,55,23,6748,2.39036486,Ragi
1999,MANDYA,Kharif     ,1017.317417,300.2399811,59144,107,78,22,186017,3.1451542,Rice
1999,MANDYA,Rabi       ,1015.934226,298.7466818,289,112,79,83,616,2.131487889,Rice
1999,MANDYA,Summer     ,1014.498276,299.2815203,19487,111,21,48,59722,3.064709807,Rice
1999,MYSORE,Kharif     ,1017.389812,300.1337898,13391,71,48,30,41903,3.129191248,Maize
1999,MYSORE,Rabi       ,1015.954197,299.9650889,15,107,23,77,28,1.866666667,Maize
1999,MYSORE,Summer     ,1014.061482,299.0639708,10,107,20,94,15,1.5,Maize
1999,MYSORE,Kharif     ,1014.375508,298.5932574,55044,135,38,46,59440,1.079863382,Ragi
1999,MYSORE,Rabi       ,1017.206482,299.6482552,16415,98,45,40,18860,1.148949132,Ragi
1999,MYSORE,Summer     ,1017.941082,299.9554979,1442,101,44,58,2406,1.66851595,Ragi
1999,MYSORE,Kharif     ,1016.946832,299.9702905,91444,91,29,65,264324,2.890555969,Rice
1999,MYSORE,Rabi       ,1015.132201,299.7813439,1687,119,72,85,3438,2.037937167,Rice
1999,MYSORE,Summer     ,1015.864776,298.2464788,17520,64,34,55,47691,2.722089041,Rice
1999,RAICHUR,Kharif     ,1017.099043,304.6175578,144,103,78,94,420,2.916666667,Maize
1999,RAICHUR,Summer     ,1016.386027,303.3692288,11,109,41,84,20,1.818181818,Maize
1999,RAICHUR,Kharif     ,1016.670877,303.4596847,90604,146,70,82,278618,3.075118096,Rice
1999,RAICHUR,Summer     ,1015.473305,303.1298452,57121,57,67,54,180417,3.158505628,Rice
1999,SHIMOGA,Kharif     ,1017.810726,300.117475,13238,102,40,50,40172,3.034597371,Maize
1999,SHIMOGA,Rabi       ,1017.692406,300.2866206,63,109,78,47,129,2.047619048,Maize
1999,SHIMOGA,Summer     ,1017.910251,301.4751669,389,54,75,20,711,1.827763496,Maize
1999,SHIMOGA,Kharif     ,1014.564434,299.9930086,7383,117,41,44,9348,1.266151971,Ragi
1999,SHIMOGA,Rabi       ,1016.132047,301.0414167,4,55,55,62,5,1.25,Ragi
1999,SHIMOGA,Summer     ,1018.00356,300.0301965,86,145,53,86,172,2,Ragi
1999,SHIMOGA,Kharif     ,1015.597498,299.8827095,138371,143,49,82,314020,2.269406162,Rice
1999,SHIMOGA,Summer     ,1014.829038,300.5732204,22658,96,44,70,69311,3.059007856,Rice
1999,TUMKUR,Kharif     ,1016.661646,300.8449563,7726,148,64,21,16262,2.104840797,Maize
1999,TUMKUR,Rabi       ,1015.249023,301.0574245,536,104,47,83,1312,2.447761194,Maize
1999,TUMKUR,Summer     ,1016.71182,300.6096145,318,89,20,93,581,1.827044025,Maize
1999,TUMKUR,Kharif     ,1015.580451,301.5828462,170759,101,68,88,220106,1.288986232,Ragi
1999,TUMKUR,Rabi       ,1016.73805,301.5555368,6721,65,64,28,6917,1.029162327,Ragi
1999,TUMKUR,Summer     ,1015.640929,302.1602631,4266,62,23,21,8527,1.998827942,Ragi
1999,TUMKUR,Kharif     ,1017.044473,301.5198551,27627,79,26,53,72363,2.619285482,Rice
1999,TUMKUR,Rabi       ,1017.762028,301.0640423,1533,68,68,79,3265,2.129810828,Rice
1999,TUMKUR,Summer     ,1014.263143,302.3041324,10873,66,28,80,31360,2.88420859,Rice
1999,UDUPI,Kharif     ,1015.686072,303.4781516,53534,112,55,50,93170,1.740389285,Rice
1999,UDUPI,Rabi       ,1017.83179,303.7302488,14847,68,38,29,27686,1.864753822,Rice
1999,UDUPI,Summer     ,1014.267188,303.3717368,1511,141,20,95,3052,2.019854401,Rice
1999,UTTAR KANNAD,Kharif     ,1015.327801,297.5375415,85,107,29,55,175,2.058823529,Maize
1999,UTTAR KANNAD,Rabi       ,1016.929394,298.1163468,2,104,55,68,3,1.5,Maize
1999,UTTAR KANNAD,Kharif     ,1017.288457,297.4757965,56,139,28,89,36,0.642857143,Ragi
1999,UTTAR KANNAD,Rabi       ,1015.111504,296.6523753,23,139,64,68,14,0.608695652,Ragi
1999,UTTAR KANNAD,Summer     ,1014.1508,296.3304822,2,111,65,22,1,0.5,Ragi
1999,UTTAR KANNAD,Kharif     ,1017.445124,296.7245072,83704,72,61,93,136236,1.627592469,Rice
1999,UTTAR KANNAD,Rabi       ,1015.330115,296.7414657,2592,58,51,24,5064,1.953703704,Rice
1999,UTTAR KANNAD,Summer     ,1014.551281,297.3336951,2435,61,51,80,7304,2.999589322,Rice
2000,BAGALKOT,Kharif     ,1015.722131,301.8512684,31263,50,25,45,99110,3.170201196,Maize
2000,BAGALKOT,Rabi       ,1015.220565,302.6501086,17492,107,67,91,47659,2.724616968,Maize
2000,BAGALKOT,Summer     ,1015.583653,302.2002144,3129,50,57,24,8799,2.812080537,Maize
2000,BAGALKOT,Kharif     ,1017.705115,302.6960873,171,83,36,34,311,1.81871345,Rice
2000,BANGALORE RURAL,Kharif     ,1015.02205,300.0227068,4941,145,29,35,15845,3.206840721,Maize
2000,BANGALORE RURAL,Rabi       ,1014.994191,300.4114874,21,97,69,20,53,2.523809524,Maize
2000,BANGALORE RURAL,Summer     ,1017.370584,300.4422308,283,138,46,35,796,2.812720848,Maize
2000,BANGALORE RURAL,Kharif     ,1015.891273,299.4366349,145995,50,73,56,301161,2.06281722,Ragi
2000,BANGALORE RURAL,Rabi       ,1017.975935,299.8770489,282,65,69,22,438,1.553191489,Ragi
2000,BANGALORE RURAL,Summer     ,1017.802735,300.9963544,1469,110,54,71,2853,1.942137509,Ragi
2000,BANGALORE RURAL,Kharif     ,1017.771032,300.727819,14828,113,71,66,37089,2.50128136,Rice
2000,BANGALORE RURAL,Rabi       ,1016.911391,301.1433716,715,112,78,32,1532,2.142657343,Rice
2000,BANGALORE RURAL,Summer     ,1014.728925,300.5314722,6887,118,40,99,18490,2.684768404,Rice
2000,BELGAUM,Kharif     ,1015.887219,298.5094029,83042,71,44,74,216060,2.601815949,Maize
2000,BELGAUM,Rabi       ,1016.730971,298.3022218,27118,142,47,40,61570,2.270447673,Maize
2000,BELGAUM,Summer     ,1017.360491,299.1157423,3073,116,66,85,8350,2.717214448,Maize
2000,BELGAUM,Kharif     ,1017.600189,299.3120164,2278,125,34,73,3103,1.362159789,Ragi
2000,BELGAUM,Kharif     ,1015.973293,299.1765318,63810,75,23,46,105237,1.64922426,Rice
2000,BELLARY,Kharif     ,1016.640086,303.4272988,52284,65,48,57,161785,3.094350088,Maize
2000,BELLARY,Rabi       ,1017.801618,304.7048876,605,100,78,77,1435,2.371900826,Maize
2000,BELLARY,Summer     ,1014.193858,303.9017518,390,135,28,81,1097,2.812820513,Maize
2000,BELLARY,Kharif     ,1015.316303,304.4061543,5338,106,46,65,5730,1.073435744,Ragi
2000,BELLARY,Summer     ,1017.615694,303.9741802,10,78,45,30,20,2,Ragi
2000,BELLARY,Kharif     ,1017.160433,303.7320167,52654,127,38,91,172729,3.280453527,Rice
2000,BELLARY,Summer     ,1017.641111,303.1599079,31393,141,75,27,100892,3.21383748,Rice
2000,BENGALURU URBAN,Kharif     ,1014.571782,301.7749011,1134,118,47,90,3650,3.218694885,Maize
2000,BENGALURU URBAN,Rabi       ,1015.32225,302.2991328,84,96,36,83,212,2.523809524,Maize
2000,BENGALURU URBAN,Summer     ,1017.851357,302.8731755,230,143,62,40,647,2.813043478,Maize
2000,BENGALURU URBAN,Kharif     ,1014.476054,302.1924382,47486,111,76,91,110132,2.31925199,Ragi
2000,BENGALURU URBAN,Rabi       ,1015.955231,302.2780172,175,118,60,82,272,1.554285714,Ragi
2000,BENGALURU URBAN,Summer     ,1014.984087,302.2017901,362,125,61,83,718,1.983425414,Ragi
